COORDINATES_ID, GEO_OBJECT_TYPE_ID, I18NAME_ID, ID, PARENT_ID
"538","100","200538","539","538"
"540","100","200540","540","538"
"541","100","200541","541","538"
"542","100","200542","542","538"
"543","100","200543","543","538"
"544","100","200544","544","538"
"545","100","200545","545","538"
"546","100","200546","546","538"
"548","101","200548","547",null
"547","100","200547","548","547"
"549","100","200549","549","547"
"550","100","200550","550","547"
"551","100","200551","551","547"
"552","100","200552","552","547"
"553","100","200553","553","547"
"554","100","200554","554","547"
"555","100","200555","555","547"
"556","100","200556","556","547"
"557","100","200557","557","547"
"558","100","200558","558","547"
"559","100","200559","559","547"
"560","100","200560","560","547"
"561","100","200561","561","547"
"562","100","200562","562","547"
"563","100","200563","563","547"
"564","100","200564","564","547"
"565","100","200565","565","547"
"566","100","200566","566","547"
"567","100","200567","567","547"
"568","100","200568","568","547"
"569","100","200569","569","547"
"570","100","200570","570","547"
"571","100","200571","571","547"
"572","100","200572","572","547"
"573","100","200573","573","547"
"574","100","200574","574","547"
"575","100","200575","575","547"
"576","100","200576","576","547"
"577","100","200577","577","547"
"578","100","200578","578","547"
"579","100","200579","579","547"
"580","100","200580","580","547"
"581","100","200581","581","547"
"582","100","200582","582","547"
"583","100","200583","583","547"
"584","100","200584","584","547"
"585","100","200585","585","547"
"586","100","200586","586","547"
"587","100","200587","587","547"
"588","100","200588","588","547"
"589","100","200589","589","547"
"590","100","200590","590","547"
"591","100","200591","591","547"
"592","100","200592","592","547"
"593","100","200593","593","547"
"594","100","200594","594","547"
"595","100","200595","595","547"
"596","100","200596","596","547"
"597","100","200597","597","547"
"598","100","200598","598","547"
"599","100","200599","599","547"
"600","100","200600","600","547"
"601","100","200601","601","547"
"602","100","200602","602","547"
"603","100","200603","603","547"
"604","100","200604","604","547"
"605","100","200605","605","547"
"606","100","200606","606","547"
"607","100","200607","607","547"
"608","100","200608","608","547"
"609","100","200609","609","547"
"610","100","200610","610","547"
"611","100","200611","611","547"
"612","100","200612","612","547"
"613","100","200613","613","547"
"614","100","200614","614","547"
"615","100","200615","615","547"
"616","100","200616","616","547"
"617","100","200617","617","547"
"618","100","200618","618","547"
"619","100","200619","619","547"
"621","101","200621","620",null
"620","100","200620","621","620"
"622","100","200622","622","620"
"623","100","200623","623","620"
"624","100","200624","624","620"
"626","101","200626","625",null
"625","100","200625","626","625"
"627","100","200627","627","625"
"628","100","200628","628","625"
"629","100","200629","629","625"
"631","101","200631","630",null
"630","100","200630","631","630"
"632","100","200632","632","630"
"634","101","200634","633",null
